entry_date,exit_date,direction,holding_days,gross_return,pnl
2015-06-01,2015-06-05,1,4,-0.004783862197245692,-0.005083862197245692
2015-07-01,2015-07-08,1,4,0.010541867377994896,0.010241867377994896
2015-08-03,2015-08-07,1,4,-0.01021377221097397,-0.01051377221097397
2015-09-01,2015-09-08,1,4,-0.025699591631681895,-0.025999591631681897
2015-10-01,2015-10-07,1,4,0.03214507435965008,0.03184507435965008
2015-11-02,2015-11-06,1,4,0.010676499099061543,0.010376499099061543
2015-12-01,2015-12-07,1,4,0.004456396004272056,0.004156396004272056
2016-01-04,2016-01-08,1,4,-0.04816811238922214,-0.04846811238922214
2016-02-01,2016-02-05,1,4,-0.010942966777277463,-0.011242966777277463
2016-03-01,2016-03-07,1,4,0.035493072241989054,0.03519307224198905
2016-04-01,2016-04-07,1,4,0.0043790646279504575,0.0040790646279504576
2016-05-02,2016-05-06,1,4,-0.006591293576835744,-0.006891293576835744
2016-06-01,2016-06-07,1,4,0.00719614605582275,0.00689614605582275
2016-07-01,2016-07-08,1,4,0.00023882167432920376,-6.117832567079621e-05
2016-08-01,2016-08-05,1,4,-0.003270044069104472,-0.003570044069104472
2016-09-01,2016-09-08,1,4,0.007498534074808605,0.007198534074808605
2016-10-03,2016-10-07,1,4,-0.0024041909127466843,-0.002704190912746684
2016-11-01,2016-11-07,1,4,-0.018819361827692838,-0.01911936182769284
2016-12-01,2016-12-07,1,4,0.005989631502665738,0.005689631502665738
2017-01-03,2017-01-09,1,4,0.01646338107990819,0.01616338107990819
2017-02-01,2017-02-07,1,4,0.006152915970605521,0.0058529159706055215
2017-03-01,2017-03-07,1,4,0.0052436964992323976,0.004943696499232398
2017-04-03,2017-04-07,1,4,-0.0012725433616836979,-0.0015725433616836978
2017-05-01,2017-05-05,1,4,0.0028562941466332425,0.0025562941466332426
2017-06-01,2017-06-07,1,4,0.007331033015558264,0.007031033015558264
2017-07-03,2017-07-10,1,4,0.001281776082937558,0.000981776082937558
2017-08-01,2017-08-07,1,4,0.00259331535623053,0.00229331535623053
2017-09-01,2017-09-08,1,4,-0.002505462878429454,-0.002805462878429454
2017-10-02,2017-10-06,1,4,0.013652689311308253,0.013352689311308253
2017-11-01,2017-11-07,1,4,0.006610815798792746,0.006310815798792746
2017-12-01,2017-12-07,1,4,-0.0066789999470041606,-0.0069789999470041605
2018-01-02,2018-01-08,1,4,0.024582403943568476,0.024282403943568474
2018-02-01,2018-02-07,1,4,-0.04529992012035389,-0.04559992012035389
2018-03-01,2018-03-07,1,4,0.004527979037954433,0.004227979037954433
2018-04-02,2018-04-06,1,4,0.009462363277164432,0.009162363277164432
2018-05-01,2018-05-07,1,4,0.005708637721333787,0.005408637721333787
2018-06-01,2018-06-07,1,4,0.023842745545501476,0.023542745545501474
